Symbol,Date,VOL,Open,High,Low,Close,Volume
GC=F,2026-09-03 08:27:00,,4524.89990234375,4527.60009765625,4524.89990234375,4526.7001953125,445
GC=F,2026-09-03 08:28:00,,4526.2998046875,4527.5,4525.2001953125,4525.5,153
GC=F,2026-09-03 08:29:00,,4525.89990234375,4528,4525.2998046875,4527.60009765625,78
GC=F,2026-09-03 08:30:00,,4527.39990234375,4528.7001953125,4522.7001953125,4524.5,507
GC=F,2026-09-03 08:31:00,,4524.7998046875,4525.89990234375,4522.2001953125,4522.39990234375,273
GC=F,2026-09-03 08:32:00,,4522.60009765625,4526.89990234375,4521.39990234375,4525.2001953125,355
GC=F,2026-09-03 08:33:00,,4525,4529.7001953125,4523.89990234375,4528.5,332
GC=F,2026-09-03 08:34:00,,4529.2001953125,4529.2001953125,4523.2001953125,4524.7998046875,227
GC=F,2026-09-03 08:35:00,,4524.89990234375,4527.2998046875,4524.2998046875,4526.2001953125,152
GC=F,2026-09-03 08:36:00,,4526.2998046875,4526.60009765625,4520.7998046875,4520.7998046875,348
GC=F,2026-09-03 08:37:00,,4521,4524.2998046875,4519.7001953125,4522.5,308
GC=F,2026-09-03 08:38:00,,4522.2998046875,4523.5,4520.60009765625,4521.5,233
GC=F,2026-09-03 08:39:00,,4521.39990234375,4523.89990234375,4521.2998046875,4522.7001953125,238
GC=F,2026-09-03 08:40:00,,4522.89990234375,4522.89990234375,4517.39990234375,4518,388
GC=F,2026-09-03 08:41:00,,4517.7998046875,4520.7998046875,4516.5,4520.5,692
GC=F,2026-09-03 08:42:00,,4520.39990234375,4521.2998046875,4517.7998046875,4518,369
GC=F,2026-09-03 08:43:00,,4518.10009765625,4519.39990234375,4515.89990234375,4516.2998046875,559
GC=F,2026-09-03 08:44:00,,4516.39990234375,4518.2001953125,4515,4517.2001953125,311
GC=F,2026-09-03 08:45:00,,4517.2001953125,4517.7001953125,4511.2001953125,4511.60009765625,655
GC=F,2026-09-03 08:46:00,,4511.89990234375,4514.5,4508.10009765625,4508.2998046875,680
GC=F,2026-09-03 08:47:00,,4508.39990234375,4510.39990234375,4507,4507.2001953125,427
GC=F,2026-09-03 08:48:00,,4507,4508.2001953125,4504.2998046875,4505.2001953125,448
GC=F,2026-09-03 08:49:00,,4505,4505.7998046875,4502.7998046875,4504.7998046875,471
GC=F,2026-09-03 08:50:00,,4505.10009765625,4508.7998046875,4504.60009765625,4506.5,741
GC=F,2026-09-03 08:51:00,,4506.5,4510.10009765625,4505.5,4508,420
GC=F,2026-09-03 08:52:00,,4508,4511.7998046875,4507.2001953125,4509.39990234375,464
GC=F,2026-09-03 08:53:00,,4509,4510.5,4507.7998046875,4508.2001953125,325
GC=F,2026-09-03 08:54:00,,4508.5,4510.5,4506.60009765625,4510.5,316
GC=F,2026-09-03 08:55:00,,4510.39990234375,4512.5,4509.2001953125,4512.10009765625,553
GC=F,2026-09-03 08:56:00,,4512.10009765625,4514.60009765625,4511.5,4513.10009765625,423
